,name,version,url,dependency,dependency_version
583,AnnotationFilter,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationFilter.html,lazyeval,
584,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,R,>= 2.6.0
585,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,BiocGenerics,
586,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,Biobase,
587,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,annotate,
588,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,methods,
589,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,graph,
590,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,AnnotationDbi,
591,GSEABase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html,XML,
592,BiocNeighbors,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/BiocNeighbors.html,Rcpp,
593,BiocNeighbors,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/BiocNeighbors.html,S4Vectors,
594,BiocNeighbors,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/BiocNeighbors.html,BiocParallel,
595,BiocNeighbors,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/BiocNeighbors.html,stats,
596,BiocNeighbors,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/BiocNeighbors.html,methods,
597,BiocNeighbors,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/BiocNeighbors.html,Matrix,
598,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,SingleCellExperiment,
599,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,methods,
600,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,utils,
601,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,stats,
602,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,Matrix,
603,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,Rcpp,
604,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,BiocGenerics,
605,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,S4Vectors,
606,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,BiocParallel,
607,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,GenomicRanges,
608,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,SummarizedExperiment,
609,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,DelayedArray,
610,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,DelayedMatrixStats,
611,scuttle,1.8.4,https://www.bioconductor.org/packages/release/bioc/html/scuttle.html,beachmat,
612,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,R,>= 4.0.0
613,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,methods,
614,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,BiocGenerics,
615,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,MatrixGenerics,
616,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,GenomeInfoDb,
617,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,GenomicRanges,
618,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,SummarizedExperiment,
619,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,Rsamtools,
620,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,utils,
621,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,DBI,
622,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,zlibbioc,
623,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,Biobase,
624,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,S4Vectors,
625,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,IRanges,
626,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,XVector,
627,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,Biostrings,
628,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,AnnotationDbi,
629,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,rtracklayer,
630,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,BSgenome,
631,VariantAnnotation,1.44.1,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html,GenomicFeatures,
632,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,bookdown,
633,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,knitr,>= 1.30
634,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,rmarkdown,>= 1.2
635,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,stats,
636,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,utils,
637,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,yaml,
638,BiocStyle,2.26.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html,BiocManager,
639,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,R,>= 3.2
640,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,mgcv,
641,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,genefilter,
642,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,BiocParallel,
643,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,matrixStats,
644,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,stats,
645,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,graphics,
646,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,utils,
647,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,limma,
648,sva,3.46.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html,edgeR,
649,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,BiocGenerics,
650,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,BiocParallel,
651,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,Biostrings,
652,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,Rsamtools,
653,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,GenomicAlignments,
654,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,Biobase,
655,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,S4Vectors,
656,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,IRanges,
657,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,GenomeInfoDb,
658,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,GenomicRanges,
659,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,hwriter,
660,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,methods,
661,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,zlibbioc,
662,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,lattice,
663,ShortRead,1.56.1,https://www.bioconductor.org/packages/release/bioc/html/ShortRead.html,latticeExtra,
664,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,methods,
665,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,BiocGenerics,
666,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,AnnotationHub,
667,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,BiocFileCache,
668,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,utils,
669,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,S4Vectors,
670,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,BiocManager,
671,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,curl,
672,ExperimentHub,2.6.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html,rappdirs,
673,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,SingleCellExperiment,
674,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,scuttle,
675,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,ggplot2,
676,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,stats,
677,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,utils,
678,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,methods,
679,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,grid,
680,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,gridExtra,
681,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,Matrix,
682,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,BiocGenerics,
683,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,S4Vectors,
684,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,SummarizedExperiment,
685,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,DelayedArray,
686,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,DelayedMatrixStats,
687,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,beachmat,
688,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,BiocNeighbors,
689,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,BiocSingular,
690,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,BiocParallel,
691,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,rlang,
692,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,ggbeeswarm,
693,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,viridis,
694,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,Rtsne,
695,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,RColorBrewer,
696,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,RcppML,
697,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,uwot,
698,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,pheatmap,
699,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,ggrastr,
700,scater,1.26.1,https://www.bioconductor.org/packages/release/bioc/html/scater.html,ggrepel,
701,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,R,>= 4.0.0
702,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,methods,
703,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,Biobase,
704,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,affy,
705,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,limma,
706,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,lattice,
707,vsn,3.66.0,https://www.bioconductor.org/packages/release/bioc/html/vsn.html,ggplot2,
708,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,R,>= 3.5.0
709,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,methods,
710,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,XML,>= 2.3-0
711,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,graph,
712,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,utils,
713,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,RCurl,
714,KEGGgraph,1.58.3,https://www.bioconductor.org/packages/release/bioc/html/KEGGgraph.html,Rgraphviz,
715,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,R,>= 3.5.0
716,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,methods,
717,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,grDevices,
718,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,stats,
719,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,scales,
720,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,Hmisc,
721,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,RColorBrewer,
722,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,dichromat,
723,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,BiocGenerics,
724,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,S4Vectors,
725,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,IRanges,
726,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,GenomeInfoDb,
727,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,GenomicRanges,
728,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,SummarizedExperiment,
729,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,Biostrings,
730,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,Rsamtools,
731,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,GenomicAlignments,
732,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,GenomicFeatures,
733,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,AnnotationDbi,
734,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,VariantAnnotation,
735,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,ensembldb,
736,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,AnnotationFilter,
737,biovizBase,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html,rlang,
738,biomformat,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biomformat.html,R,>= 3.2
739,biomformat,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biomformat.html,methods,
740,biomformat,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biomformat.html,plyr,>= 1.8
741,biomformat,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biomformat.html,jsonlite,>= 0.9.16
742,biomformat,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biomformat.html,Matrix,>= 1.2
743,biomformat,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biomformat.html,rhdf5,
744,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,R,>= 3.5.0
745,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,methods,
746,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,stats,
747,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,utils,
748,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,graphics,
749,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,S4Vectors,
750,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,IRanges,
751,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,Biobase,
752,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,SummarizedExperiment,
753,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,GSEABase,
754,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,Matrix,>= 1.5-0
755,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,parallel,
756,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,BiocParallel,
757,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,SingleCellExperiment,
758,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,sparseMatrixStats,
759,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,DelayedArray,
760,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,DelayedMatrixStats,
761,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,HDF5Array,
762,GSVA,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html,BiocSingular,
763,pcaMethods,1.90.0,https://www.bioconductor.org/packages/release/bioc/html/pcaMethods.html,Biobase,
764,pcaMethods,1.90.0,https://www.bioconductor.org/packages/release/bioc/html/pcaMethods.html,methods,
765,pcaMethods,1.90.0,https://www.bioconductor.org/packages/release/bioc/html/pcaMethods.html,BiocGenerics,
766,pcaMethods,1.90.0,https://www.bioconductor.org/packages/release/bioc/html/pcaMethods.html,Rcpp,>= 0.11.3
767,pcaMethods,1.90.0,https://www.bioconductor.org/packages/release/bioc/html/pcaMethods.html,MASS,
768,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,R,>= 3.3.0
769,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,ade4,>= 1.7-4
770,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,ape,>= 5.0
771,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,Biobase,
772,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,BiocGenerics,
773,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,biomformat,
774,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,Biostrings,
775,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,cluster,>= 2.0.4
776,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,data.table,>= 1.10.4
777,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,foreach,>= 1.4.3
778,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,ggplot2,>= 2.1.0
779,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,igraph,>= 1.0.1
780,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,methods,>= 3.3.0
781,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,multtest,
782,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,plyr,>= 1.8.3
783,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,reshape2,>= 1.4.1
784,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,scales,>= 0.4.0
785,phyloseq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html,vegan,>= 2.5
786,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,R,>= 3.5.0
787,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,KEGGgraph,
788,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,XML,
789,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,Rgraphviz,
790,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,graph,
791,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,png,
792,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,AnnotationDbi,
793,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,org.Hs.eg.db,
794,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,KEGGREST,
795,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,methods,
796,pathview,1.38.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html,utils,
797,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,R,>= 3.6.0
798,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,Biobase,
799,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,graph,
800,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,methods,
801,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,RBGL,
802,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,tools,
803,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,utils,
804,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,XML,
805,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,RCurl,
806,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,RUnit,
807,biocViews,1.66.2,https://www.bioconductor.org/packages/release/bioc/html/biocViews.html,BiocManager,
808,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,SingleCellExperiment,
809,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,scuttle,
810,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,SummarizedExperiment,
811,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,S4Vectors,
812,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,BiocGenerics,
813,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,BiocParallel,
814,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,Rcpp,
815,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,stats,
816,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,methods,
817,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,utils,
818,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,Matrix,
819,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,edgeR,
820,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,limma,
821,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,igraph,
822,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,statmod,
823,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,DelayedArray,
824,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,DelayedMatrixStats,
825,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,BiocSingular,
826,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,bluster,
827,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,metapod,
828,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,dqrng,
829,scran,1.26.2,https://www.bioconductor.org/packages/release/bioc/html/scran.html,beachmat,
830,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,stats,
831,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,methods,
832,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,utils,
833,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,cluster,
834,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,Matrix,
835,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,Rcpp,
836,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,igraph,
837,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,S4Vectors,
838,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,BiocParallel,
839,bluster,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/bluster.html,BiocNeighbors,
840,EnhancedVolcano,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/EnhancedVolcano.html,ggplot2,
841,EnhancedVolcano,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/EnhancedVolcano.html,ggrepel,
842,EnhancedVolcano,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/EnhancedVolcano.html,methods,
843,metapod,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/metapod.html,Rcpp,
844,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,R,>= 4.2
845,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,methods,
846,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,S4Vectors,
847,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,IRanges,
848,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,GenomicRanges,
849,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,grid,
850,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,XVector,
851,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,rtracklayer,
852,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,lattice,
853,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,RColorBrewer,
854,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,biomaRt,
855,Gviz,1.42.1,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html,AnnotationDbi,
